rank,region,address_hex,data_type,kind,score,center,auto_aim_down,target_head,target_upper_body,target_lower_body,target_lost,head_upper_delta,upper_lower_delta,head_lower_delta,down_delta,lost_delta,ascending,descending,monotonic,progression_score,down_extension_score,screen_like_score,normalized_score,return_to_center_score
6093,ARM_CORE,0x000D453D,U8,AUTO_AIM_DOWN,322,0,161,161,161,161,161,0,0,0,161,161,false,false,false,-322.0,322,0,0,-966
6094,ARM_CORE,0x000D4699,U8,AUTO_AIM_DOWN,322,0,161,161,161,161,161,0,0,0,161,161,false,false,false,-322.0,322,0,0,-966
6095,ARM_CORE,0x000D6130,U8,BODY_PROGRESSION,322.0,231,185,231,231,183,188,0,-48,-48,-46,-43,false,false,false,322.0,102,0,0,-60
6096,ARM_CORE,0x000D4274,U8,AUTO_AIM_DOWN,320,0,160,160,160,160,160,0,0,0,160,160,false,false,false,-320.0,320,0,0,-960
6097,ARM_CORE,0x000D4289,U8,AUTO_AIM_DOWN,320,0,160,160,160,160,160,0,0,0,160,160,false,false,false,-320.0,320,0,0,-960
6098,ARM_CORE,0x000D618B,U8,BODY_PROGRESSION,319.0,2,6,2,2,40,0,0,38,38,4,-2,false,false,false,319.0,80,0,0,144
6099,ARM_CORE,0x000D43AC,U8,AUTO_AIM_DOWN,318,96,255,255,255,255,255,0,0,0,159,159,false,false,false,-318.0,318,0,0,-954
6100,ARM_CORE,0x000D4529,U8,AUTO_AIM_DOWN,318,0,159,159,159,159,159,0,0,0,159,159,false,false,false,-318.0,318,0,0,-954
6101,ARM_CORE,0x000D45F9,U8,AUTO_AIM_DOWN,318,0,159,159,159,159,159,0,0,0,159,159,false,false,false,-318.0,318,0,0,-954
6102,ARM_CORE,0x000D448D,U8,AUTO_AIM_DOWN,316,0,158,158,158,158,158,0,0,0,158,158,false,false,false,-316.0,316,0,0,-948
6103,ARM_CORE,0x000D476D,U8,AUTO_AIM_DOWN,316,0,158,158,158,158,158,0,0,0,158,158,false,false,false,-316.0,316,0,0,-948
6104,ARM_CORE,0x000D5F7A,U8,AUTO_AIM_DOWN,316,152,0,0,16,3,3,16,-13,3,-152,-149,false,false,false,-142.5,316,0,0,-824
6105,ARM_CORE,0x000D5DEA,U8,AUTO_AIM_DOWN,310,152,0,3,3,0,3,0,-3,-3,-152,-149,false,false,false,-272.5,310,0,0,-876
6106,ARM_CORE,0x000D610A,U8,AUTO_AIM_DOWN,310,152,0,3,3,0,3,0,-3,-3,-152,-149,false,false,false,-272.5,310,0,0,-876
6107,ARM_CORE,0x000D4469,U8,AUTO_AIM_DOWN,308,0,154,154,154,154,154,0,0,0,154,154,false,false,false,-308.0,308,0,0,-924
6108,ARM_CORE,0x000D4284,U8,AUTO_AIM_DOWN,306,0,153,153,153,153,153,0,0,0,153,153,false,false,false,-306.0,306,0,0,-918
6109,ARM_CORE,0x000D4294,U8,AUTO_AIM_DOWN,306,0,153,153,153,153,153,0,0,0,153,153,false,false,false,-306.0,306,0,0,-918
6110,ARM_CORE,0x000D4335,U8,AUTO_AIM_DOWN,306,0,153,153,153,153,153,0,0,0,153,153,false,false,false,-306.0,306,0,0,-918
6111,ARM_CORE,0x000D450D,U8,AUTO_AIM_DOWN,306,0,153,153,153,153,153,0,0,0,153,153,false,false,false,-306.0,306,0,0,-918
6112,ARM_CORE,0x000D4605,U8,AUTO_AIM_DOWN,306,0,153,153,153,153,153,0,0,0,153,153,false,false,false,-306.0,306,0,0,-918
6113,ARM_CORE,0x000D4615,U8,AUTO_AIM_DOWN,306,0,153,153,153,153,153,0,0,0,153,153,false,false,false,-306.0,306,0,0,-918
6114,ARM_CORE,0x000D5B3B,U8,BODY_PROGRESSION,306.0,36,36,36,36,0,36,0,-36,-36,0,0,false,false,false,306.0,72,0,0,144
6115,ARM_CORE,0x000D5D33,U8,BODY_PROGRESSION,306.0,40,40,40,40,4,40,0,-36,-36,0,0,false,false,false,306.0,72,0,0,144
6116,ARM_CORE,0x000D430C,U16_BE,AUTO_AIM_DOWN,304,0,152,152,152,152,152,0,0,0,152,152,false,false,false,-304.0,304,0,0,-912
6117,ARM_CORE,0x000D430D,U8,AUTO_AIM_DOWN,304,0,152,152,152,152,152,0,0,0,152,152,false,false,false,-304.0,304,0,0,-912
6118,ARM_CORE,0x000D45EC,U16_BE,AUTO_AIM_DOWN,304,0,152,152,152,152,152,0,0,0,152,152,false,false,false,-304.0,304,0,0,-912
6119,ARM_CORE,0x000D45ED,U8,AUTO_AIM_DOWN,304,0,152,152,152,152,152,0,0,0,152,152,false,false,false,-304.0,304,0,0,-912
6120,ARM_CORE,0x000D4679,U8,AUTO_AIM_DOWN,304,0,152,152,152,152,152,0,0,0,152,152,false,false,false,-304.0,304,0,0,-912
6121,ARM_CORE,0x000D498F,U8,AUTO_AIM_DOWN,304,0,152,152,152,152,152,0,0,0,152,152,false,false,false,-304.0,304,0,0,-912
6122,ARM_CORE,0x000D49F7,U8,AUTO_AIM_DOWN,304,0,152,152,152,152,152,0,0,0,152,152,false,false,false,-304.0,304,0,0,-912
6123,ARM_CORE,0x000D4A67,U8,AUTO_AIM_DOWN,304,0,152,152,152,152,152,0,0,0,152,152,false,false,false,-304.0,304,0,0,-912
6124,ARM_CORE,0x000D50CF,U8,AUTO_AIM_DOWN,304,0,152,152,152,152,152,0,0,0,152,152,false,false,false,-304.0,304,0,0,-912
6125,ARM_CORE,0x000D602A,U8,AUTO_AIM_DOWN,304,152,0,3,12,0,0,9,-12,-3,-152,-152,false,false,false,-188.5,304,0,0,-864
6126,ARM_NEAR_X,0x000D3DF9,U8,BODY_PROGRESSION,303.5,7,36,18,61,15,83,43,-46,-3,29,76,false,false,false,303.5,6,0,0,-366
6127,ARM_NEAR_X,0x000D3F4B,U8,AUTO_AIM_DOWN,300,0,50,0,0,0,0,0,0,0,50,0,false,false,false,0.0,300,0,0,100
6128,ARM_CORE,0x000D3F4B,U8,AUTO_AIM_DOWN,300,0,50,0,0,0,0,0,0,0,50,0,false,false,false,0.0,300,0,0,100
6129,ARM_NEAR_X,0x000D3F5F,U8,AUTO_AIM_DOWN,300,0,50,0,0,0,0,0,0,0,50,0,false,false,false,0.0,300,0,0,100
6130,ARM_CORE,0x000D3F5F,U8,AUTO_AIM_DOWN,300,0,50,0,0,0,0,0,0,0,50,0,false,false,false,0.0,300,0,0,100
6131,ARM_CORE,0x000D426D,U8,AUTO_AIM_DOWN,300,241,91,91,91,91,91,0,0,0,-150,-150,false,false,false,-300.0,300,0,0,-900
6132,ARM_CORE,0x000D4619,U8,AUTO_AIM_DOWN,300,0,150,150,150,150,150,0,0,0,150,150,false,false,false,-300.0,300,0,0,-900
6133,ARM_CORE,0x000D3DF9,U8,BODY_PROGRESSION,299.5,9,36,18,61,15,87,43,-46,-3,27,78,false,false,false,299.5,-6,0,0,-386
6134,ARM_CORE,0x000D5F50,U8,BODY_PROGRESSION,299.5,188,252,188,186,231,231,-2,45,43,64,43,false,false,false,299.5,212,0,0,-36
6135,ARM_CORE,0x000D5FF0,U8,BODY_PROGRESSION,299.5,188,188,188,186,231,231,-2,45,43,0,43,false,false,false,299.5,0,0,0,-164
6136,ARM_CORE,0x000D3604,F32_BE,SCREEN_Y_LIKE,297.20007324219,0,98.100006103516,106.40000915527,108.20001220703,98.100006103516,108.20001220703,1.8000030517578,-10.100006103516,-8.3000030517578,98.100006103516,108.20001220703,false,false,false,-127.84996795654,176.0,297.20007324219,0,-629.00006103516
6137,ARM_CORE,0x000D5E10,U8,BODY_PROGRESSION,296.5,188,185,231,231,186,231,0,-45,-45,-3,43,false,false,false,296.5,-72,0,0,-158
6138,ARM_CORE,0x000D5E60,U8,BODY_PROGRESSION,296.5,188,185,231,231,186,231,0,-45,-45,-3,43,false,false,false,296.5,-72,0,0,-158
6139,ARM_CORE,0x000D6090,U8,BODY_PROGRESSION,296.5,188,185,231,231,186,231,0,-45,-45,-3,43,false,false,false,296.5,-72,0,0,-158
6140,ARM_CORE,0x000D3CA8,U16_BE,BODY_PROGRESSION,296.0,49192,49173,49180,49192,49156,49206,12,-36,-24,-19,14,false,false,false,296.0,82,0,0,70
6141,ARM_NEAR_X,0x000D3CA8,U16_BE,BODY_PROGRESSION,296.0,49192,49173,49180,49192,49156,49206,12,-36,-24,-19,14,false,false,false,296.0,82,0,0,70
6142,ARM_NEAR_X,0x000D3CA9,U8,BODY_PROGRESSION,296.0,40,21,28,40,4,54,12,-36,-24,-19,14,false,false,false,296.0,82,0,0,70
6143,ARM_CORE,0x000D3CA9,U8,BODY_PROGRESSION,296.0,40,21,28,40,4,54,12,-36,-24,-19,14,false,false,false,296.0,82,0,0,70
6144,ARM_CORE,0x000D61D6,U8,BODY_PROGRESSION,295.0,0,32,0,0,74,167,0,74,74,32,167,false,false,false,295.0,-122,0,0,-976
6145,ARM_CORE,0x000D39A2,U8,AUTO_AIM_DOWN,294,0,49,0,0,0,0,0,0,0,49,0,false,false,false,0.0,294,0,0,98
6146,ARM_NEAR_X,0x000D3D4A,U8,AUTO_AIM_DOWN,294,0,49,0,0,0,0,0,0,0,49,0,false,false,false,0.0,294,0,0,98
6147,ARM_CORE,0x000D3D4A,U8,AUTO_AIM_DOWN,294,0,49,0,0,0,0,0,0,0,49,0,false,false,false,0.0,294,0,0,98
6148,ARM_CORE,0x000D396C,F32_BE,NORMALIZED_VERTICAL,293.29341650009,0.9054434299469,0.9145610332489,0.87045061588287,0.90987557172775,0.70389747619629,0.38457319140434,0.039424955844879,-0.20597809553146,-0.16655313968658,0.009117603302002,-0.52087023854256,false,false,false,0.76821076869965,-0.58394294977188,1.4664670825005,293.29341650009,-3.3248143196106
6149,ARM_CORE,0x000D6138,U8,BODY_PROGRESSION,292.5,186,188,186,186,231,231,0,45,45,2,45,false,false,false,292.5,4,0,0,-176
6150,ARM_CORE,0x000D42B4,U8,AUTO_AIM_DOWN,292,0,146,146,146,146,146,0,0,0,146,146,false,false,false,-292.0,292,0,0,-876
6151,ARM_CORE,0x000D4639,U8,AUTO_AIM_DOWN,292,0,146,146,146,146,146,0,0,0,146,146,false,false,false,-292.0,292,0,0,-876
6152,ARM_CORE,0x000D4659,U8,AUTO_AIM_DOWN,292,0,146,146,146,146,146,0,0,0,146,146,false,false,false,-292.0,292,0,0,-876
6153,ARM_CORE,0x000D38F4,U16_BE,BODY_PROGRESSION,291.5,16423,16414,16422,16429,16395,16419,7,-34,-27,-9,-4,false,false,false,291.5,66,0,0,122
6154,ARM_CORE,0x000D38F5,U8,BODY_PROGRESSION,291.5,39,30,38,45,11,35,7,-34,-27,-9,-4,false,false,false,291.5,66,0,0,122
6155,ARM_CORE,0x000D5D4D,U8,BODY_PROGRESSION,289.0,34,0,34,34,0,34,0,-34,-34,-34,0,false,false,false,289.0,136,0,0,204
6156,ARM_CORE,0x000D5DAB,U8,BODY_PROGRESSION,289.0,40,0,40,40,6,40,0,-34,-34,-40,0,false,false,false,289.0,172,0,0,216
6157,ARM_CORE,0x000D3F4C,U16_BE,AUTO_AIM_DOWN,288,17136,17184,17136,17136,17136,17136,0,0,0,48,0,false,false,false,0.0,288,0,0,96
6158,ARM_NEAR_X,0x000D3F4C,U16_BE,AUTO_AIM_DOWN,288,17136,17184,17136,17136,17136,17136,0,0,0,48,0,false,false,false,0.0,288,0,0,96
6159,ARM_NEAR_X,0x000D3F60,U16_BE,AUTO_AIM_DOWN,288,17136,17184,17136,17136,17136,17136,0,0,0,48,0,false,false,false,0.0,288,0,0,96
6160,ARM_CORE,0x000D3F60,U16_BE,AUTO_AIM_DOWN,288,17136,17184,17136,17136,17136,17136,0,0,0,48,0,false,false,false,0.0,288,0,0,96
6161,ARM_CORE,0x000D431E,U16_BE,AUTO_AIM_DOWN,288,144,0,0,0,0,0,0,0,0,-144,-144,false,false,false,-288.0,288,0,0,-864
6162,ARM_CORE,0x000D431F,U8,AUTO_AIM_DOWN,288,144,0,0,0,0,0,0,0,0,-144,-144,false,false,false,-288.0,288,0,0,-864
6163,ARM_CORE,0x000D39FA,U8,AUTO_AIM_DOWN,286,213,150,234,204,210,170,-30,6,-24,-63,-43,false,false,false,178.0,286,0,0,-98
6164,ARM_CORE,0x000D3CA3,U8,BODY_PROGRESSION,286.0,180,188,232,194,228,136,-38,34,-4,8,-44,false,false,false,286.0,24,0,0,-184
6165,ARM_NEAR_X,0x000D3CA3,U8,BODY_PROGRESSION,286.0,180,188,232,194,228,136,-38,34,-4,8,-44,false,false,false,286.0,24,0,0,-184
6166,ARM_CORE,0x000D5FFD,U8,BODY_PROGRESSION,285.5,15,0,31,0,16,16,-31,16,-15,-15,1,false,false,false,285.5,90,0,0,146
6167,ARM_CORE,0x000D4345,U8,AUTO_AIM_DOWN,284,0,142,142,142,142,142,0,0,0,142,142,false,false,false,-284.0,284,0,0,-852
6168,ARM_CORE,0x000D4355,U8,AUTO_AIM_DOWN,284,0,142,142,142,142,142,0,0,0,142,142,false,false,false,-284.0,284,0,0,-852
6169,ARM_CORE,0x000D4625,U8,AUTO_AIM_DOWN,284,0,142,142,142,142,142,0,0,0,142,142,false,false,false,-284.0,284,0,0,-852
6170,ARM_CORE,0x000D4635,U8,AUTO_AIM_DOWN,284,0,142,142,142,142,142,0,0,0,142,142,false,false,false,-284.0,284,0,0,-852
6171,ARM_CORE,0x000D3C38,U16_BE,BODY_PROGRESSION,283.0,49145,49122,49161,49128,49131,49144,-33,3,-30,-23,-1,false,false,false,283.0,108,0,0,170
6172,ARM_CORE,0x000D5FBB,U8,BODY_PROGRESSION,283.0,2,6,2,29,0,0,27,-29,-2,4,-2,false,false,false,283.0,24,0,0,108
6173,ARM_CORE,0x000D4364,U8,AUTO_AIM_DOWN,282,240,99,99,99,99,99,0,0,0,-141,-141,false,false,false,-282.0,282,0,0,-846
6174,CAMERA_NEAR,0x00079971,U8,BODY_PROGRESSION,281.5,37,91,128,180,171,124,52,-9,43,54,87,false,false,false,281.5,202,0,0,-380
6175,ARM_NEAR_X,0x000D3C38,U16_BE,BODY_PROGRESSION,281.0,49145,49122,49161,49128,49131,49143,-33,3,-30,-23,-2,false,false,false,281.0,106,0,0,162
6176,ARM_CORE,0x000D5CEC,U8,BODY_PROGRESSION,280.5,128,128,128,128,95,128,0,-33,-33,0,0,false,false,false,280.5,66,0,0,132
6177,ARM_CORE,0x000D5D05,U8,BODY_PROGRESSION,280.5,48,48,48,48,15,48,0,-33,-33,0,0,false,false,false,280.5,66,0,0,132
6178,ARM_CORE,0x000D43CD,U8,AUTO_AIM_DOWN,280,0,140,140,140,140,140,0,0,0,140,140,false,false,false,-280.0,280,0,0,-840
6179,ARM_CORE,0x000D46AD,U8,AUTO_AIM_DOWN,280,0,140,140,140,140,140,0,0,0,140,140,false,false,false,-280.0,280,0,0,-840
6180,ARM_CORE,0x000D50E0,U8,AUTO_AIM_DOWN,280,144,4,4,4,4,4,0,0,0,-140,-140,false,false,false,-280.0,280,0,0,-840
6181,ARM_CORE,0x000D6013,U8,BODY_PROGRESSION,280.0,2,6,0,29,4,4,29,-25,4,4,2,false,false,false,280.0,16,0,0,108
6182,ARM_CORE,0x000D5F00,U8,BODY_PROGRESSION,279.5,188,252,188,231,231,231,43,0,43,64,43,false,false,false,279.5,212,0,0,-44
6183,ARM_CORE,0x000D42C4,U8,AUTO_AIM_DOWN,278,0,139,139,139,139,139,0,0,0,139,139,false,false,false,-278.0,278,0,0,-834
6184,ARM_CORE,0x000D42D4,U8,AUTO_AIM_DOWN,278,0,139,139,139,139,139,0,0,0,139,139,false,false,false,-278.0,278,0,0,-834
6185,ARM_CORE,0x000D3A72,U8,BODY_PROGRESSION,277.0,245,161,176,111,130,93,-65,19,-46,-84,-152,false,false,false,277.0,94,0,0,-788
6186,ARM_CORE,0x000D3AB2,U8,BODY_PROGRESSION,277.0,245,161,176,111,130,93,-65,19,-46,-84,-152,false,false,false,277.0,94,0,0,-788
6187,ARM_CORE,0x000D3D06,U8,AUTO_AIM_DOWN,276,219,172,23,21,58,149,-2,37,35,-47,-70,false,false,false,177.5,276,0,0,-318
6188,ARM_NEAR_X,0x000D3D06,U8,AUTO_AIM_DOWN,276,219,172,23,21,58,149,-2,37,35,-47,-70,false,false,false,177.5,276,0,0,-318
6189,ARM_CORE,0x000D4799,U8,AUTO_AIM_DOWN,276,0,138,138,138,138,138,0,0,0,138,138,false,false,false,-276.0,276,0,0,-828
6190,ARM_CORE,0x000D5F73,U8,BODY_PROGRESSION,276.0,0,6,0,29,4,4,29,-25,4,6,4,false,false,false,276.0,20,0,0,96
6191,ARM_CORE,0x000D38E4,U16_BE,BODY_PROGRESSION,274.5,49089,49130,49147,49154,49114,49127,7,-40,-33,41,38,false,false,false,274.5,120,0,0,-62
6192,ARM_CORE,0x000D3FD5,U8,AUTO_AIM_DOWN,272,16,104,0,16,0,160,16,-16,0,88,144,false,false,false,-128.0,272,0,0,-912
6193,ARM_CORE,0x000D5B54,U32_BE,BODY_PROGRESSION,272.0,0,0,0,0,32,0,0,32,32,0,0,false,false,false,272.0,64,0,0,128
6194,ARM_CORE,0x000D5B56,U16_BE,BODY_PROGRESSION,272.0,0,0,0,0,32,0,0,32,32,0,0,false,false,false,272.0,64,0,0,128
6195,ARM_CORE,0x000D5B57,U8,BODY_PROGRESSION,272.0,0,0,0,0,32,0,0,32,32,0,0,false,false,false,272.0,64,0,0,128
6196,ARM_CORE,0x000D5BFE,U8,BODY_PROGRESSION,272.0,0,0,0,0,32,0,0,32,32,0,0,false,false,false,272.0,64,0,0,128
6197,ARM_CORE,0x000D5D1E,U16_BE,BODY_PROGRESSION,272.0,32,32,32,32,0,32,0,-32,-32,0,0,false,false,false,272.0,64,0,0,128
6198,ARM_CORE,0x000D5D1F,U8,BODY_PROGRESSION,272.0,32,32,32,32,0,32,0,-32,-32,0,0,false,false,false,272.0,64,0,0,128
6199,ARM_CORE,0x000D6045,U8,BODY_PROGRESSION,272.0,0,17,32,0,0,0,-32,0,-32,17,0,false,false,false,272.0,102,0,0,162
6200,ARM_CORE,0x000D396D,U8,BODY_PROGRESSION,271.0,103,106,94,104,52,196,10,-52,-42,3,93,false,false,false,271.0,-66,0,0,-530
6201,ARM_CORE,0x000D5127,U8,AUTO_AIM_DOWN,270,255,120,120,120,120,120,0,0,0,-135,-135,false,false,false,-270.0,270,0,0,-810
6202,ARM_CORE,0x000D5DC6,U8,AUTO_AIM_DOWN,270,167,32,0,0,0,0,0,0,0,-135,-167,false,false,false,-334.0,270,0,0,-1066
6203,ARM_CORE,0x000D5E16,U8,AUTO_AIM_DOWN,270,167,32,0,0,0,0,0,0,0,-135,-167,false,false,false,-334.0,270,0,0,-1066
6204,ARM_CORE,0x000D5E66,U8,AUTO_AIM_DOWN,270,167,32,0,0,0,0,0,0,0,-135,-167,false,false,false,-334.0,270,0,0,-1066
6205,ARM_CORE,0x000D4769,U8,AUTO_AIM_DOWN,266,0,133,133,133,133,133,0,0,0,133,133,false,false,false,-266.0,266,0,0,-798
6206,ARM_CORE,0x000D5C34,U8,BODY_PROGRESSION,265.0,32,32,22,30,0,31,8,-30,-22,0,-1,false,false,false,265.0,62,0,0,112
6207,ARM_CORE,0x000D432D,U8,AUTO_AIM_DOWN,264,240,108,108,108,108,108,0,0,0,-132,-132,false,false,false,-264.0,264,0,0,-792
6208,ARM_CORE,0x000D5F2A,U8,AUTO_AIM_DOWN,264,152,20,0,3,3,3,3,0,3,-132,-149,false,false,false,-272.5,264,0,0,-916
6209,ARM_CORE,0x000D6072,U8,AUTO_AIM_DOWN,264,152,20,3,16,16,16,13,0,13,-132,-136,false,false,false,-161.5,264,0,0,-772
6210,ARM_CORE,0x000D3933,U8,BODY_PROGRESSION,263.5,103,122,29,61,26,144,32,-35,-3,19,41,false,false,false,263.5,186,0,0,-150
6211,ARM_CORE,0x000D5BCC,U16_BE,BODY_PROGRESSION,263.5,0,0,0,0,31,0,0,31,31,0,0,false,false,false,263.5,62,0,0,124
6212,ARM_CORE,0x000D5BCD,U8,BODY_PROGRESSION,263.5,0,0,0,0,31,0,0,31,31,0,0,false,false,false,263.5,62,0,0,124
6213,ARM_CORE,0x000D5D0D,U8,BODY_PROGRESSION,263.5,0,0,0,0,31,0,0,31,31,0,0,false,false,false,263.5,62,0,0,124
6214,ARM_CORE,0x000D5D5C,U16_BE,BODY_PROGRESSION,263.5,0,0,0,0,31,0,0,31,31,0,0,false,false,false,263.5,62,0,0,124
6215,ARM_CORE,0x000D5D5D,U8,BODY_PROGRESSION,263.5,0,0,0,0,31,0,0,31,31,0,0,false,false,false,263.5,62,0,0,124
6216,ARM_NEAR_X,0x000D3F20,U16_BE,AUTO_AIM_DOWN,262,15820,15865,15820,15821,15820,15824,1,-1,0,45,4,false,false,false,2.0,262,0,0,62
6217,ARM_NEAR_X,0x000D3F21,U8,AUTO_AIM_DOWN,262,204,249,204,205,204,208,1,-1,0,45,4,false,false,false,2.0,262,0,0,62
6218,ARM_CORE,0x000D42F4,U8,AUTO_AIM_DOWN,262,0,131,131,131,131,131,0,0,0,131,131,false,false,false,-262.0,262,0,0,-786
6219,ARM_CORE,0x000D4375,U8,AUTO_AIM_DOWN,262,0,131,131,131,131,131,0,0,0,131,131,false,false,false,-262.0,262,0,0,-786
6220,ARM_CORE,0x000D4645,U8,AUTO_AIM_DOWN,262,0,131,131,131,131,131,0,0,0,131,131,false,false,false,-262.0,262,0,0,-786
6221,ARM_CORE,0x000D4655,U8,AUTO_AIM_DOWN,262,0,131,131,131,131,131,0,0,0,131,131,false,false,false,-262.0,262,0,0,-786
6222,ARM_CORE,0x000D3F20,U16_BE,AUTO_AIM_DOWN,260,15820,15865,15820,15821,15820,15825,1,-1,0,45,5,false,false,false,0.0,260,0,0,54
6223,ARM_CORE,0x000D3F21,U8,AUTO_AIM_DOWN,260,204,249,204,205,204,209,1,-1,0,45,5,false,false,false,0.0,260,0,0,54
6224,ARM_CORE,0x000D5DE6,U8,AUTO_AIM_DOWN,260,0,167,219,219,182,219,0,-37,-37,167,219,false,false,false,-123.5,260,0,0,-1270
6225,ARM_CORE,0x000D61F6,U8,BODY_PROGRESSION,259.0,219,167,219,219,137,0,0,-82,-82,-52,-219,false,false,false,259.0,-170,0,0,-1320
6226,ARM_NEAR_X,0x000D3DC4,F32_BE,NORMALIZED_VERTICAL,258.85512717068,-0.020134627819061,-0.22258099913597,-0.040167797356844,0.0051011289469898,-0.01145145110786,-0.049503110349178,0.045268926303834,-0.016552580054849,0.028716346248984,-0.20244637131691,-0.029368482530117,false,false,false,0.35087777860463,1.1733076162636,1.2942756358534,258.85512717068,0.35102058760822
6227,ARM_CORE,0x000D3DC4,F32_BE,NORMALIZED_VERTICAL,258.69509316981,-0.020689193159342,-0.22258099913597,-0.040167797356844,0.0051011289469898,-0.01145145110786,-0.049348630011082,0.045268926303834,-0.016552580054849,0.028716346248984,-0.20189180597663,-0.02865943685174,false,false,false,0.35229586996138,1.1725074462593,1.293475465849,258.69509316981,0.35558382235467
6228,ARM_CORE,0x000D3897,U8,AUTO_AIM_DOWN,258,50,106,39,35,45,94,-4,10,6,56,44,false,false,false,3.0,258,0,0,-200
6229,ARM_CORE,0x000D4219,U8,AUTO_AIM_DOWN,258,0,129,129,129,129,129,0,0,0,129,129,false,false,false,-258.0,258,0,0,-774
6230,ARM_CORE,0x000D431C,U16_BE,AUTO_AIM_DOWN,258,0,129,129,129,129,129,0,0,0,129,129,false,false,false,-258.0,258,0,0,-774
6231,ARM_CORE,0x000D431D,U8,AUTO_AIM_DOWN,258,0,129,129,129,129,129,0,0,0,129,129,false,false,false,-258.0,258,0,0,-774
6232,ARM_CORE,0x000D44F9,U8,AUTO_AIM_DOWN,258,0,129,129,129,129,129,0,0,0,129,129,false,false,false,-258.0,258,0,0,-774
6233,ARM_CORE,0x000D45FC,U16_BE,AUTO_AIM_DOWN,258,0,129,129,129,129,129,0,0,0,129,129,false,false,false,-258.0,258,0,0,-774
6234,ARM_CORE,0x000D45FD,U8,AUTO_AIM_DOWN,258,0,129,129,129,129,129,0,0,0,129,129,false,false,false,-258.0,258,0,0,-774
6235,ARM_CORE,0x000D3C3E,U8,BODY_PROGRESSION,257.5,147,171,83,97,44,254,14,-53,-39,24,107,false,false,false,257.5,136,0,0,-596
6236,ARM_CORE,0x000D3DD6,U8,BODY_PROGRESSION,257.5,147,35,83,97,44,254,14,-53,-39,-112,107,false,false,false,257.5,252,0,0,-420
6237,ARM_CORE,0x000D5FAD,U8,BODY_PROGRESSION,257.5,31,32,31,0,16,16,-31,16,-15,1,-15,false,false,false,257.5,6,0,0,6
6238,ARM_CORE,0x000D3C94,U8,AUTO_AIM_DOWN,256,63,191,189,191,191,191,2,0,2,128,128,false,false,false,-239.0,256,0,0,-760
6239,ARM_NEAR_X,0x000D3C94,U8,AUTO_AIM_DOWN,256,63,191,189,191,191,191,2,0,2,128,128,false,false,false,-239.0,256,0,0,-760
6240,ARM_CORE,0x000D3E47,U8,AUTO_AIM_DOWN,256,245,198,175,149,152,233,-26,3,-23,-47,-12,false,false,false,201.5,256,0,0,102
6241,ARM_CORE,0x000D43A7,U8,AUTO_AIM_DOWN,256,176,48,48,48,48,48,0,0,0,-128,-128,false,false,false,-256.0,256,0,0,-768
6242,ARM_CORE,0x000D445D,U8,AUTO_AIM_DOWN,256,0,128,128,128,128,128,0,0,0,128,128,false,false,false,-256.0,256,0,0,-768
6243,ARM_CORE,0x000D473D,U8,AUTO_AIM_DOWN,256,0,128,128,128,128,128,0,0,0,128,128,false,false,false,-256.0,256,0,0,-768
6244,ARM_CORE,0x000D5B95,U8,AUTO_AIM_DOWN,256,128,0,0,0,0,0,0,0,0,-128,-128,false,false,false,-256.0,256,0,0,-768
6245,ARM_CORE,0x000D5F95,U8,BODY_PROGRESSION,256.0,0,0,31,0,15,15,-31,15,-16,0,15,false,false,false,256.0,0,0,0,4
6246,ARM_CORE,0x000D5EAD,U8,BODY_PROGRESSION,255.5,15,0,15,31,0,31,16,-31,-15,-15,16,false,false,false,255.5,28,0,0,26
6247,ARM_CORE,0x000D5F5D,U8,BODY_PROGRESSION,255.5,0,17,31,0,16,16,-31,16,-15,17,16,false,false,false,255.5,38,0,0,30
6248,ARM_NEAR_X,0x000D3DA7,U8,BODY_PROGRESSION,255.0,12,152,62,42,116,214,-20,74,54,140,202,false,false,false,255.0,228,0,0,-1040
6249,ARM_NEAR_X,0x000D3CB0,U8,AUTO_AIM_DOWN,254,188,61,61,59,60,60,-2,1,-1,-127,-128,false,false,false,-237.5,254,0,0,-762
6250,ARM_CORE,0x000D3CB0,U8,AUTO_AIM_DOWN,254,188,61,61,59,60,60,-2,1,-1,-127,-128,false,false,false,-237.5,254,0,0,-762
6251,ARM_CORE,0x000D3F56,U8,BODY_PROGRESSION,254.0,0,58,132,113,184,189,-19,71,52,58,189,false,false,false,254.0,106,0,0,-1112
6252,ARM_CORE,0x000D4549,U8,AUTO_AIM_DOWN,254,0,127,127,127,127,127,0,0,0,127,127,false,false,false,-254.0,254,0,0,-762
6253,ARM_CORE,0x000D44AD,U8,AUTO_AIM_DOWN,252,0,126,126,126,126,126,0,0,0,126,126,false,false,false,-252.0,252,0,0,-756
6254,ARM_CORE,0x000D478D,U8,AUTO_AIM_DOWN,252,0,126,126,126,126,126,0,0,0,126,126,false,false,false,-252.0,252,0,0,-756
6255,ARM_NEAR_X,0x000D3DB8,F32_BE,NORMALIZED_VERTICAL,251.98545344174,-0.019876012578607,-0.22177782654762,-0.038603167980909,0.004078206140548,-0.012381361797452,-0.049804251641035,0.042681374121457,-0.016459567938,0.026221806183457,-0.20190181396902,-0.029928239062428,false,false,false,0.32762455381453,1.1665437072515,1.2599272672087,251.98545344174,0.33510321192443
