rank,region,address_hex,data_type,kind,score,center,auto_aim_down,target_head,target_upper_body,target_lower_body,target_lost,head_upper_delta,upper_lower_delta,head_lower_delta,down_delta,lost_delta,ascending,descending,monotonic,progression_score,down_extension_score,screen_like_score,normalized_score,return_to_center_score
114,ARM_CORE,0x000D5F2C,U32_BE,BODY_PROGRESSION,29578032950.0,1610537976,0,1610537976,2074432,1021760,1509949695,-1608463544,-1052672,-1609516216,-1610537976,-100588281,false,true,true,29578032950.0,6243018862,0,0,8854434568
115,ARM_CORE,0x000D5F7C,U32_BE,BODY_PROGRESSION,29578032950.0,1610537976,1048576,1610537976,2074432,1021760,1509949695,-1608463544,-1052672,-1609516216,-1609489400,-100588281,false,true,true,29578032950.0,6236834670,0,0,8852337416
116,ARM_CORE,0x000D5E98,U32_BE,BODY_PROGRESSION,28831637492.0,3154120710,4211081216,100663296,4160749568,3875536896,100663296,4060086272,-285212672,3774873600,1056960506,-3053457414,false,false,false,28831637492.0,-1207984164,0,0,-6073393212
117,ARM_CORE,0x000D5F10,U32_BE,BODY_PROGRESSION,28663928512.5,3120567298,3154121734,3120567298,100663296,3103785757,3875536896,-3019904002,3003122461,-16781541,33554436,754969598,false,false,false,28663928512.5,-1275049498,0,0,6106968096
118,ARM_CORE,0x000D5DF8,U32_BE,BODY_PROGRESSION,28403818484.0,3154120710,4160749568,100663296,4160749568,4160749568,100663296,4060086272,0,4060086272,1006628858,-3053457414,false,false,false,28403818484.0,-2080399396,0,0,-6174056508
119,ARM_CORE,0x000D5E48,U32_BE,BODY_PROGRESSION,28403818484.0,3154120710,4160749568,100663296,4160749568,4160749568,100663296,4060086272,0,4060086272,1006628858,-3053457414,false,false,false,28403818484.0,-2080399396,0,0,-6174056508
120,ARM_CORE,0x000D6118,U32_BE,BODY_PROGRESSION,28403818484.0,100663296,4160749568,100663296,4160749568,4160749568,3154120710,4060086272,0,4060086272,4060086272,3053457414,false,false,false,28403818484.0,10133430260,0,0,-67141680
121,ARM_CORE,0x000D600C,U32_BE,BODY_PROGRESSION,28138953473.5,0,1021760,1509949695,83913912,2081952,1048576,-1426035783,-81831960,-1507867743,1021760,1048576,false,true,true,28138953473.5,4110272,0,0,6025125884
122,ARM_CORE,0x000D60AC,U32_BE,BODY_PROGRESSION,28138838417.5,0,1021760,1509949695,83888632,2083776,1048576,-1426061063,-81804856,-1507865919,1021760,1048576,false,true,true,28138838417.5,4113920,0,0,6025118588
123,ARM_CORE,0x000D5FD4,U32_BE,BODY_PROGRESSION,27963494108.0,1610537976,1048576,3289456760,0,2074432,1610537976,-3289456760,2074432,-3287382328,-1609489400,0,false,false,false,27963494108.0,6440009312,0,0,16376805840
124,ARM_CORE,0x000D610C,U32_BE,BODY_PROGRESSION,27960382460.0,1610537976,0,3289456760,0,0,1610537976,-3289456760,0,-3289456760,-1610537976,0,false,false,false,27960382460.0,6442151904,0,0,16378902992
125,ARM_CORE,0x000D6134,U32_BE,BODY_PROGRESSION,27960382460.0,0,3289456760,0,3289456760,3289456760,0,3289456760,0,3289456760,3289456760,0,false,false,false,27960382460.0,13157827040,0,0,19736740560
126,ARM_CORE,0x000D615C,U32_BE,BODY_PROGRESSION,27960382460.0,3289456760,0,3289456760,0,0,3289456760,-3289456760,0,-3289456760,-3289456760,0,false,false,false,27960382460.0,13157827040,0,0,19736740560
127,ARM_CORE,0x000D6184,U32_BE,BODY_PROGRESSION,27960382460.0,0,3289456760,0,3289456760,3289456760,0,3289456760,0,3289456760,3289456760,0,false,false,false,27960382460.0,13157827040,0,0,19736740560
128,ARM_CORE,0x000D61AC,U32_BE,BODY_PROGRESSION,27960382460.0,3289456760,0,3289456760,0,0,3289456760,-3289456760,0,-3289456760,-3289456760,0,false,false,false,27960382460.0,13157827040,0,0,19736740560
129,ARM_CORE,0x000D61D4,U32_BE,BODY_PROGRESSION,27960382460.0,0,3289456760,0,3289456760,3289456760,0,3289456760,0,3289456760,3289456760,0,false,false,false,27960382460.0,13157827040,0,0,19736740560
130,ARM_CORE,0x000D61FC,U32_BE,BODY_PROGRESSION,27960382460.0,3289456760,0,3289456760,0,0,3289456760,-3289456760,0,-3289456760,-3289456760,0,false,false,false,27960382460.0,13157827040,0,0,19736740560
131,ARM_CORE,0x000D5DC4,U32_BE,BODY_PROGRESSION,27956233596.0,2074432,3289456760,0,3289456760,3289456760,0,3289456760,0,3289456760,3287382328,-2074432,false,false,false,27956233596.0,13145380448,0,0,19715996240
132,ARM_CORE,0x000D5E14,U32_BE,BODY_PROGRESSION,27956233596.0,2074432,3289456760,0,3289456760,3289456760,0,3289456760,0,3289456760,3287382328,-2074432,false,false,false,27956233596.0,13145380448,0,0,19715996240
133,ARM_CORE,0x000D5E64,U32_BE,BODY_PROGRESSION,27956233596.0,2074432,3289456760,0,3289456760,3289456760,0,3289456760,0,3289456760,3287382328,-2074432,false,false,false,27956233596.0,13145380448,0,0,19715996240
134,ARM_CORE,0x000D5D8C,U32_BE,BODY_PROGRESSION,27951710940.0,3289456760,1021760,3289456760,1020416,1021760,3289456760,-3288436344,1344,-3288435000,-3288435000,0,false,false,false,27951710940.0,13153740000,0,0,19730615376
135,ARM_CORE,0x000D60BC,U32_BE,BODY_PROGRESSION,27762374714.0,1610537976,0,3289456760,0,2112544,1509949695,-3289456760,2112544,-3287344216,-1610537976,-100588281,false,false,false,27762374714.0,6245200430,0,0,15574196744
136,ARM_CORE,0x000D5EDC,U32_BE,BODY_PROGRESSION,27760738538.0,1610537976,0,3289456760,0,1021760,1509949695,-3289456760,1021760,-3288435000,-1610537976,-100588281,false,false,false,27760738538.0,6243018862,0,0,15574196744
137,ARM_CORE,0x000D6064,U32_BE,BODY_PROGRESSION,27247154036.0,0,2074432,3289456760,83909832,83913264,0,-3205546928,3432,-3205543496,2074432,0,false,false,false,27247154036.0,171975392,0,0,12826336576
138,ARM_CORE,0x000D6060,U32_BE,BODY_PROGRESSION,25526540918.5,4160749568,3154121734,3103785757,100663296,100663296,4160749568,-3003122461,0,-3003122461,-1006627834,0,false,false,false,25526540918.5,10133428212,0,0,14025745512
139,ARM_CORE,0x000D601C,U32_BE,BODY_PROGRESSION,24931811550.0,0,0,3289456760,1020416,1021760,1509949695,-3288436344,1344,-3288435000,0,1509949695,false,false,false,24931811550.0,-3017855870,0,0,1074147816
140,ARM_CORE,0x000D5F34,U32_BE,BODY_PROGRESSION,24605656540.0,3289456760,1509949695,3289456760,0,2074432,1610537976,-3289456760,2074432,-3287382328,-1779507065,-1678918784,false,false,false,24605656540.0,6775941218,0,0,3285490898
141,ARM_CORE,0x000D5F84,U32_BE,BODY_PROGRESSION,24605656540.0,3289456760,0,3289456760,0,2074432,1610537976,-3289456760,2074432,-3287382328,-3289456760,-1678918784,false,false,false,24605656540.0,9804138336,0,0,6305390288
142,ARM_CORE,0x000D5E8C,U32_BE,BODY_PROGRESSION,24604077532.0,1610537976,1048576,3289456760,0,1021760,3289456760,-3289456760,1021760,-3288435000,-1609489400,1678918784,false,false,false,24604077532.0,3080173664,0,0,2945455568
143,ARM_CORE,0x000D5DEC,U32_BE,BODY_PROGRESSION,24602544892.0,1610537976,0,3289456760,0,0,3289456760,-3289456760,0,-3289456760,-1610537976,1678918784,false,false,false,24602544892.0,3084314336,0,0,2947552720
144,ARM_CORE,0x000D5E3C,U32_BE,BODY_PROGRESSION,24602544892.0,1610537976,0,3289456760,0,0,3289456760,-3289456760,0,-3289456760,-1610537976,1678918784,false,false,false,24602544892.0,3084314336,0,0,2947552720
145,ARM_CORE,0x000D5EB8,U32_BE,AUTO_AIM_DOWN,21913884692,3875536896,100663296,3120567298,3154120710,4229273604,3154121734,33553412,1075152894,1108706306,-3774873600,-721415162,true,false,true,19168898073.0,21913884692,0,0,6213251128
146,ARM_CORE,0x000D38E0,U32_BE,BODY_PROGRESSION,21799787921.5,1047041534,1064885582,3213839667,1028853208,3206983300,1066937593,-2184986459,2178130092,-6856367,17844048,19896059,false,false,false,21799787921.5,4315779510,0,0,8616465460
147,ARM_NEAR_X,0x000D3CA0,U32_BE,BODY_PROGRESSION,21714014085.0,1063646900,1053981502,1039004516,3214925461,1065867966,1061196805,2175920945,-2149057495,26863450,-9665398,-2450095,false,false,false,21714014085.0,57534330,0,0,8703413816
148,ARM_CORE,0x000D3CA0,U32_BE,BODY_PROGRESSION,21714014085.0,1063646900,1053981502,1039004516,3214925461,1065867966,1061196805,2175920945,-2149057495,26863450,-9665398,-2450095,false,false,false,21714014085.0,57534330,0,0,8703413816
149,ARM_CORE,0x000D3898,U32_BE,BODY_PROGRESSION,21703955694.0,1036749690,3151770666,3187600679,1015820852,3179605999,1037674968,-2171779827,2163785147,-7994680,2115020976,925278,false,false,false,21703955694.0,8513904014,0,0,12909759036
150,ARM_CORE,0x000D38BC,U32_BE,BODY_PROGRESSION,21702894233.0,1073638996,3188301976,3223278646,1051672254,3215338472,1074268709,-2171606392,2163666218,-7940174,2114662980,629713,false,false,false,21702894233.0,8511465486,0,0,12910713824
151,ARM_NEAR_X,0x000D3FD0,U32_BE,BODY_PROGRESSION,21622328979.0,974538814,3104760689,984030347,3125414866,958638885,970866995,2141384519,-2166775981,-25391462,2130221875,-3671819,false,false,false,21622328979.0,12805787470,0,0,12898173122
152,ARM_CORE,0x000D3FD0,U32_BE,BODY_PROGRESSION,21622328979.0,974538814,3104760689,984030347,3125414866,958638885,970866995,2141384519,-2166775981,-25391462,2130221875,-3671819,false,false,false,21622328979.0,12805787470,0,0,12898173122
153,ARM_NEAR_X,0x000D3C88,U32_BE,BODY_PROGRESSION,21598640133.0,1066697018,1058474945,1056461912,3214617279,1051816642,1055497852,2158155367,-2162800637,-4645270,-8222073,-11199166,false,false,false,21598640133.0,23806566,0,0,8578053366
154,ARM_CORE,0x000D3C88,U32_BE,BODY_PROGRESSION,21598640133.0,1066697018,1058474945,1056461912,3214617279,1051816642,1055497852,2158155367,-2162800637,-4645270,-8222073,-11199166,false,false,false,21598640133.0,23806566,0,0,8578053366
155,ARM_CORE,0x000D38B4,U32_BE,BODY_PROGRESSION,21589798562.5,3211785404,3231649771,3211617474,1065336966,3229510155,3224332557,-2146280508,2164173189,17892681,19864367,12547153,false,false,false,21589798562.5,58642394,0,0,8596044266
156,ARM_CORE,0x000D3890,U32_BE,BODY_PROGRESSION,21588616528.0,3175085824,3195961314,3174951480,1028430344,3192621068,3188478989,-2146521136,2164190724,17669588,20875490,13393165,false,false,false,21588616528.0,63396122,0,0,8591368556
157,ARM_NEAR_X,0x000D3C40,U32_BE,BODY_PROGRESSION,21551526126.0,1036371477,3173423385,1031903394,3187871884,1035168618,1038001946,2155968490,-2152703266,3265224,2137051908,1630469,false,false,false,21551526126.0,12821456228,0,0,12884934024
158,ARM_NEAR_X,0x000D3C64,U32_BE,BODY_PROGRESSION,21551189508.5,1073166231,3209707356,1067581128,3223573676,1071662657,1074473070,2155992548,-2151911019,4081529,2136541125,1306839,false,false,false,21551189508.5,12819640220,0,0,12886597730
159,ARM_CORE,0x000D3C40,U32_BE,BODY_PROGRESSION,21550856679.5,1036419326,3173423385,1031993411,3187871884,1035168618,1038001946,2155878473,-2152703266,3175207,2137004059,1582620,false,false,false,21550856679.5,12821360530,0,0,12884861050
160,ARM_CORE,0x000D3C64,U32_BE,BODY_PROGRESSION,21550352702.0,1073226042,3209707356,1067693649,3223573676,1071662657,1074473070,2155880027,-2151911019,3969008,2136481314,1247028,false,false,false,21550352702.0,12819520598,0,0,12886506512
161,ARM_NEAR_X,0x000D3DD8,U32_BE,BODY_PROGRESSION,21527932839.5,1038006277,3169413746,1031938674,3186838808,1040615925,1042032589,2154900134,-2146222883,8677251,2131407469,4026312,false,false,false,21527932839.5,12775172894,0,0,12850204978
162,ARM_CORE,0x000D3DD8,U32_BE,BODY_PROGRESSION,21527263393.0,1038054126,3169413746,1032028691,3186838808,1040615925,1042032589,2154810117,-2146222883,8587234,2131359620,3978463,false,false,false,21527263393.0,12775077196,0,0,12850132004
163,ARM_CORE,0x000D3950,U32_BE,BODY_PROGRESSION,21490737168.5,1027121234,3164171203,3173279612,1023923471,3172175743,1026537015,-2149356141,2148252272,-1103869,2137049969,-584219,false,false,false,21490737168.5,8563040518,0,0,12866850750
164,ARM_CORE,0x000D3924,U32_BE,BODY_PROGRESSION,21487038633.0,1022945971,3155115546,3156340490,1018547843,3170222368,1018504071,-2137792647,2151674525,13881878,2132169575,-4441900,false,false,false,21487038633.0,8550008144,0,0,12835502050
165,ARM_NEAR_X,0x000D3D1C,U32_BE,BODY_PROGRESSION,21474836480.0,3212836864,3212836864,3212836864,1065353216,3212836864,3212836864,-2147483648,2147483648,0,0,0,false,false,false,21474836480.0,0,0,0,8589934592
166,ARM_CORE,0x000D3D1C,U32_BE,BODY_PROGRESSION,21474836480.0,3212836864,3212836864,3212836864,1065353216,3212836864,3212836864,-2147483648,2147483648,0,0,0,false,false,false,21474836480.0,0,0,0,8589934592
167,ARM_NEAR_X,0x000D3C58,U32_BE,BODY_PROGRESSION,21473294791.0,3172234746,1016456479,3154917360,1021162149,3172354726,3165997281,-2133755211,2151192577,17437366,-2155778267,-6237465,false,false,false,21473294791.0,12922434632,0,0,12866427122
168,ARM_CORE,0x000D3C58,U32_BE,BODY_PROGRESSION,21472725540.0,3172253402,1016456479,3154562734,1021162149,3172354726,3165997281,-2133400585,2151192577,17791992,-2155796923,-6256121,false,false,false,21472725540.0,12922471944,0,0,12866315186
169,ARM_NEAR_X,0x000D3C7C,U32_BE,BODY_PROGRESSION,21469344945.5,3208221558,1052466788,3190769129,1057656741,3208371532,3202521878,-2133112388,2150714791,17602403,-2155754770,-5699680,false,false,false,21469344945.5,12923429208,0,0,12868771264
170,ARM_CORE,0x000D3C7C,U32_BE,BODY_PROGRESSION,21468633384.5,3208244877,1052466788,3190325847,1057656741,3208371532,3202521878,-2132669106,2150714791,18045685,-2155778089,-5722999,false,false,false,21468633384.5,12923475846,0,0,12868631350
171,ARM_CORE,0x000D3A1C,U32_BE,BODY_PROGRESSION,21305078672.0,3160891228,3185124426,1011365278,3145832336,1028820494,3154186686,2134467058,-2117011842,17455216,24233198,-6704542,false,false,false,21305078672.0,4396131572,0,0,8532698292
172,ARM_CORE,0x000D3A10,U32_BE,BODY_PROGRESSION,21272695700.0,3159763386,3185064125,1012243875,3142938408,1028814735,3155066716,2130694533,-2114123673,16570860,25300739,-4696670,false,false,false,21272695700.0,4404308396,0,0,8535806250
173,ARM_CORE,0x000D6050,U32_BE,AUTO_AIM_DOWN,21105739322,3875536896,100663296,4211081216,3103785757,3103785757,3875536896,-1107295459,0,-1107295459,-3774873600,0,false,false,false,9412011401.5,21105739322,0,0,11978929036
174,ARM_CORE,0x000D5FA8,U32_BE,AUTO_AIM_DOWN,20471054368,3154121734,100663296,3875536896,3103785757,4229273604,3154121734,-771751139,1125487847,353736708,-3053458438,0,false,false,false,10724273408.0,20471054368,0,0,10608868264
175,ARM_CORE,0x000D5F00,U32_BE,AUTO_AIM_DOWN,20434665496,3154121734,100663296,3154121734,3103785757,4211081216,3154119686,-50335977,1107295459,1056959482,-3053458438,-2048,false,false,false,9487511271.0,20434665496,0,0,10536082328
176,ARM_CORE,0x000D5F50,U32_BE,AUTO_AIM_DOWN,20434665496,3154121734,100663296,3154121734,4229273604,4211081216,3154119686,1075151870,-18192388,1056959482,-3053458438,-2048,false,false,false,9166075381.0,20434665496,0,0,10407507972
177,ARM_CORE,0x000D5C84,U32_BE,BODY_PROGRESSION,20042430745.0,4259340071,3879025227,1395491801,470903029,3110409123,2369212965,-924588772,2639506094,1714917322,-380314844,-1890127106,false,false,false,20042430745.0,-721762628,0,0,-3802362784
178,ARM_CORE,0x000D5FC8,U32_BE,BODY_PROGRESSION,19890355127.0,4211081216,3875536896,4229273604,3154121734,3154119686,4211081216,-1075151870,-2048,-1075153918,-335544320,0,false,true,true,19890355127.0,2785011700,0,0,4971704312
179,ARM_CORE,0x000D5E80,U32_BE,BODY_PROGRESSION,19853970351.0,4211081216,3875536896,4229273604,3154121734,3154119686,4229273604,-1075151870,-2048,-1075153918,-335544320,18192388,false,true,true,19853970351.0,2748626924,0,0,4826165208
180,ARM_CORE,0x000D5F28,U32_BE,BODY_PROGRESSION,19853970351.0,4229273604,4160749568,4229273604,3154121734,3154119686,4211081216,-1075151870,-2048,-1075153918,-68524036,-18192388,false,true,true,19853970351.0,2250971132,0,0,4292124640
181,ARM_CORE,0x000D5F78,U32_BE,BODY_PROGRESSION,19853970351.0,4229273604,3120567298,4229273604,3154121734,3154119686,4211081216,-1075151870,-2048,-1075153918,-1108706306,-18192388,false,true,true,19853970351.0,4465545224,0,0,6372489180
182,ARM_CORE,0x000D5EAC,U32_BE,AUTO_AIM_DOWN,19732651344,1021696,3289456760,2074432,1610537976,0,1020480,1608463544,-1610537976,-2074432,3288435064,-1216,false,false,false,16102265680.0,19732651344,0,0,13019012304
183,ARM_CORE,0x000D3668,U32_BE,BODY_PROGRESSION,19700645888.0,3019898880,880803840,0,0,3028287488,0,0,3028287488,3028287488,-2139095040,-3019898880,false,false,false,19700645888.0,6811549696,0,0,-7767851008
184,ARM_CORE,0x000D399C,U32_BE,AUTO_AIM_DOWN,19640652456,0,3273442076,0,0,0,0,0,0,0,3273442076,0,false,false,false,0.0,19640652456,0,0,6546884152
185,ARM_CORE,0x000D3D44,U32_BE,AUTO_AIM_DOWN,19640652456,0,3273442076,0,0,0,0,0,0,0,3273442076,0,false,false,false,0.0,19640652456,0,0,6546884152
186,ARM_NEAR_X,0x000D3D44,U32_BE,AUTO_AIM_DOWN,19640504376,0,3273417396,0,0,0,0,0,0,0,3273417396,0,false,false,false,0.0,19640504376,0,0,6546834792
187,ARM_CORE,0x000D3998,U32_BE,AUTO_AIM_DOWN,19605622584,0,3267603764,0,0,0,0,0,0,0,3267603764,0,false,false,false,0.0,19605622584,0,0,6535207528
188,ARM_CORE,0x000D5F9C,U32_BE,AUTO_AIM_DOWN,19566868080,1021696,3289456760,1021824,1509949695,0,83914544,1508927871,-1509949695,-1021824,3288435064,82892848,false,false,false,14932178518.0,19566868080,0,0,11953526124
189,ARM_CORE,0x000D5EF4,U32_BE,AUTO_AIM_DOWN,19235366784,83908408,3289456760,1021824,1509949695,1048576,2086912,1508927871,-1508901119,26752,3205548352,-81821496,false,false,false,14925595590.0,19235366784,0,0,11792236220
190,ARM_CORE,0x000D5F44,U32_BE,AUTO_AIM_DOWN,19235330880,83911984,3289456760,83913912,0,1048576,2079688,-83913912,1048576,-82865336,3205544776,-81832296,false,false,false,551176524.0,19235330880,0,0,6092086832
191,ARM_NEAR_X,0x000D3DA8,U32_BE,BODY_PROGRESSION,18485610599.5,3167201662,1037429716,3170081111,996130713,1010189900,3160173380,-2173950398,14059187,-2159891211,-2129771946,-7028282,false,false,false,18485610599.5,8559510852,0,0,12899119228
192,ARM_CORE,0x000D3DA8,U32_BE,BODY_PROGRESSION,18485579784.5,3167183503,1037429716,3170073213,996130713,1010189900,3160173380,-2173942500,14059187,-2159883313,-2129753787,-7010123,false,false,false,18485579784.5,8559474534,0,0,12899196590
193,ARM_NEAR_X,0x000D3C94,U32_BE,BODY_PROGRESSION,18456079627.5,1061867558,3202348858,3211812696,1041746944,1051764557,1064120400,-2170065752,10017613,-2160048139,2140481300,2252842,false,false,false,18456079627.5,12858588118,0,0,12943202872
194,ARM_CORE,0x000D3C94,U32_BE,BODY_PROGRESSION,18456079627.5,1061867558,3202348858,3211812696,1041746944,1051764557,1064120400,-2170065752,10017613,-2160048139,2140481300,2252842,false,false,false,18456079627.5,12858588118,0,0,12943202872
195,ARM_CORE,0x000D39FC,U32_BE,BODY_PROGRESSION,18442245455.0,3171185117,3101490048,3165005450,3172266957,1003745064,3171726565,7261507,-2168521893,-2161260386,-69695069,541448,false,false,false,18442245455.0,4473187348,0,0,8809146126
196,ARM_CORE,0x000D3A08,U32_BE,BODY_PROGRESSION,18440116697.5,3171302880,3156197807,3164728388,3172285521,1004106473,3171673335,7557133,-2168179048,-2160621915,-15105073,370455,false,false,false,18440116697.5,4363862050,0,0,8699962698
197,ARM_CORE,0x000D3A7C,U32_BE,BODY_PROGRESSION,18395256909.5,3168351972,1014074934,3166093730,3172669986,1008916023,3171610052,6576256,-2163753963,-2157177707,-2154277038,3258080,false,false,false,18395256909.5,8620909814,0,0,12937505288
198,ARM_CORE,0x000D3A3C,U32_BE,BODY_PROGRESSION,18392412771.5,3168487521,1013908330,3166098393,3172695528,1009289278,3171705549,6597135,-2163406250,-2156809115,-2154579191,3218028,false,false,false,18392412771.5,8621118812,0,0,12937039158
